"","cross_LGAa_1","cross_LGAb_1","vis_LGA_1","snow_LGA_1","TS_LGA_1","rain_LGA_1","status_LGA","A_LGA","AirDelay_LGA"
"325",17.8541597949323,6.49838272318771,10,"FALSE","FALSE","FALSE",0,44,-31.7
"326",17.8541597949323,6.49838272318771,10,"FALSE","FALSE","FALSE",0,29,-26.52
"327",17.8541597949323,6.49838272318771,10,"FALSE","FALSE","FALSE",0,38,-17.46
"328",15,0,10,"FALSE","FALSE","FALSE",0,37,4.16
"329",15,0,10,"FALSE","FALSE","FALSE",0,38,4.44
"330",15,0,10,"FALSE","FALSE","FALSE",0,38,3.89
"331",18.3850666348555,15.4269026324769,10,"FALSE","FALSE","FALSE",0,35,4.5
"332",18.3850666348555,15.4269026324769,10,"FALSE","FALSE","FALSE",0,38,2.65
"333",18.3850666348555,15.4269026324769,10,"FALSE","FALSE","FALSE",0,37,5.05
"334",15,0,10,"FALSE","FALSE","FALSE",0,31,1.39
"335",15,0,10,"FALSE","FALSE","FALSE",0,41,6.88
"336",15,0,10,"FALSE","FALSE","FALSE",0,39,4.18
"337",17.8541597949323,10,10,"FALSE","FALSE","FALSE",0,45,-12.63
"338",17.8541597949323,10,10,"FALSE","FALSE","FALSE",0,29,-18.37
"339",17.8541597949323,10,10,"FALSE","FALSE","FALSE",0,38,1.54
"340",17.3205080756888,10,10,"FALSE","FALSE","FALSE",0,36,1.6
"341",17.3205080756888,10,10,"FALSE","FALSE","FALSE",0,38,6.38
"342",17.3205080756888,10,10,"FALSE","FALSE","FALSE",0,38,11.61
"343",20,10,10,"FALSE","FALSE","FALSE",0,35,5.86
"344",20,10,10,"FALSE","FALSE","FALSE",0,38,8.76
"345",20,10,10,"FALSE","FALSE","FALSE",0,37,4.24
"346",17.3205080756888,10,10,"FALSE","FALSE","FALSE",0,31,6.73
"347",17.3205080756888,10,10,"FALSE","FALSE","FALSE",0,41,7.66
"348",17.3205080756888,10,10,"FALSE","FALSE","FALSE",0,39,0.33
"349",11.8176930361465,6.57784834550136,10,"FALSE","FALSE","FALSE",0,37,12.84
"350",11.8176930361465,6.57784834550136,10,"FALSE","FALSE","FALSE",0,17,-29.6
"351",11.8176930361465,6.57784834550136,10,"FALSE","FALSE","FALSE",0,21,-31.71
"352",11.8176930361465,2.08377813200316,10,"FALSE","FALSE","FALSE",0,18,6.74
"353",11.8176930361465,2.08377813200316,10,"FALSE","FALSE","FALSE",0,23,4
"354",11.8176930361465,2.08377813200316,10,"FALSE","FALSE","FALSE",0,29,4.93
"355",11.8176930361465,28.559424837354,10,"FALSE","FALSE","FALSE",0,18,-11.35
"356",11.8176930361465,28.559424837354,10,"FALSE","FALSE","FALSE",0,33,5
"357",11.8176930361465,28.559424837354,10,"FALSE","FALSE","FALSE",0,15,0.4
"358",11.8176930361465,2.08377813200316,10,"FALSE","FALSE","FALSE",0,12,1.46
"359",11.8176930361465,2.08377813200316,10,"FALSE","FALSE","FALSE",0,13,-3.38
"360",11.8176930361465,2.08377813200316,10,"FALSE","FALSE","FALSE",0,9,-3.67
"361",10.3923048454133,12,10,"FALSE","FALSE","FALSE",0,34,-17.76
"362",10.3923048454133,12,10,"FALSE","FALSE","FALSE",0,25,2.72
"363",10.3923048454133,12,10,"FALSE","FALSE","FALSE",0,34,-53.09
"364",0,12,10,"FALSE","FALSE","FALSE",0,37,3.23
"365",0,12,10,"FALSE","FALSE","FALSE",0,35,3.78
"366",0,12,10,"FALSE","FALSE","FALSE",0,37,3.87
"367",17.8541597949323,12,10,"FALSE","FALSE","FALSE",0,33,3.76
"368",17.8541597949323,12,10,"FALSE","FALSE","FALSE",0,38,5.89
"369",17.8541597949323,12,10,"FALSE","FALSE","FALSE",0,37,10.56
"370",0,12,10,"FALSE","FALSE","FALSE",0,34,3.97
"371",0,12,10,"FALSE","FALSE","FALSE",0,35,5.47
"372",0,12,10,"FALSE","FALSE","FALSE",0,40,3.97
"373",9.84807753012208,2.05212085995401,10,"FALSE","FALSE","FALSE",0,41,-32.02
"374",9.84807753012208,2.05212085995401,10,"FALSE","FALSE","FALSE",0,31,-25.45
"375",9.84807753012208,2.05212085995401,10,"FALSE","FALSE","FALSE",0,37,-74.58
"376",9.84807753012208,1.7364817766693,10,"FALSE","FALSE","FALSE",0,39,2.74
"377",9.84807753012208,1.7364817766693,10,"FALSE","FALSE","FALSE",0,38,3.44
"378",9.84807753012208,1.7364817766693,10,"FALSE","FALSE","FALSE",0,37,3.92
"379",12.2129645840442,14.5548444192606,10,"FALSE","FALSE","FALSE",0,35,0.41
"380",12.2129645840442,14.5548444192606,10,"FALSE","FALSE","FALSE",0,39,2.31
"381",12.2129645840442,14.5548444192606,10,"FALSE","FALSE","FALSE",0,36,2.97
"382",9.84807753012208,1.7364817766693,10,"FALSE","FALSE","FALSE",0,34,0.33
"383",9.84807753012208,1.7364817766693,10,"FALSE","FALSE","FALSE",0,37,8.03
"384",9.84807753012208,1.7364817766693,10,"FALSE","FALSE","FALSE",0,41,1.41
"385",7.66044443118978,9,10,"FALSE","FALSE","FALSE",0,41,0.98
"386",7.66044443118978,9,10,"FALSE","FALSE","FALSE",0,31,-27.71
"387",7.66044443118978,9,10,"FALSE","FALSE","FALSE",0,37,-74.14
"388",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",0,37,-0.72
"389",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",0,38,-1
"390",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",0,36,1
"391",7.66044443118978,8.45723358707317,10,"FALSE","FALSE","FALSE",0,35,0.4
"392",7.66044443118978,8.45723358707317,10,"FALSE","FALSE","FALSE",0,39,0.64
"393",7.66044443118978,8.45723358707317,10,"FALSE","FALSE","FALSE",0,36,2.75
"394",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",0,34,-1.74
"395",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",0,36,2.06
"396",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",0,40,2.25
"397",2.05212085995401,5.63815572471545,10,"FALSE","FALSE","FALSE",0,41,8.73
"398",2.05212085995401,5.63815572471545,10,"FALSE","FALSE","FALSE",0,30,-21.38
"399",2.05212085995401,5.63815572471545,10,"FALSE","FALSE","FALSE",0,37,-17.89
"400",2.05212085995401,5.63815572471545,10,"FALSE","FALSE","FALSE",0,37,5.55
"401",2.05212085995401,5.63815572471545,10,"FALSE","FALSE","FALSE",0,38,5.19
"402",2.05212085995401,5.63815572471545,10,"FALSE","FALSE","FALSE",0,36,8.5
"403",2.05212085995401,7,10,"FALSE","FALSE","FALSE",0,35,4.09
"404",2.05212085995401,7,10,"FALSE","FALSE","FALSE",0,39,4.2
"405",2.05212085995401,7,10,"FALSE","FALSE","FALSE",0,36,4.67
"406",2.05212085995401,5.63815572471545,10,"FALSE","FALSE","FALSE",0,34,1.69
"407",2.05212085995401,5.63815572471545,10,"FALSE","FALSE","FALSE",0,36,4
"408",2.05212085995401,5.63815572471545,10,"FALSE","FALSE","FALSE",0,41,6.32
"409",5.36231110183285,4.49951326780577,10,"FALSE","FALSE","FALSE",0,42,7.57
"410",5.36231110183285,4.49951326780577,10,"FALSE","FALSE","FALSE",0,28,-26.96
"411",5.36231110183285,4.49951326780577,10,"FALSE","FALSE","FALSE",0,39,2.05
"412",0.694592710667721,3.93923101204883,10,"FALSE","FALSE","FALSE",0,37,8.97
"413",0.694592710667721,3.93923101204883,10,"FALSE","FALSE","FALSE",0,32,10.36
"414",0.694592710667721,3.93923101204883,10,"FALSE","FALSE","FALSE",1,33,9.88
"415",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",1,34,4.74
"416",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",1,35,3.94
"417",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",1,30,4.77
"418",0.694592710667721,3.93923101204883,10,"FALSE","FALSE","FALSE",1,28,-1.67
"419",0.694592710667721,3.93923101204883,10,"FALSE","FALSE","FALSE",0,30,-3.27
"420",0.694592710667721,3.93923101204883,10,"FALSE","FALSE","FALSE",0,37,5.14
"421",11.9707050163984,32.8892417275068,10,"FALSE","FALSE","TRUE",1,41,13.67
"422",11.9707050163984,32.8892417275068,10,"FALSE","FALSE","TRUE",1,31,6.22
"423",11.9707050163984,32.8892417275068,10,"FALSE","FALSE","TRUE",1,37,-57.2
"424",5.5,9.52627944162882,10,"FALSE","FALSE","TRUE",1,39,3.16
"425",5.5,9.52627944162882,10,"FALSE","FALSE","TRUE",1,38,5.46
"426",5.5,9.52627944162882,10,"FALSE","FALSE","TRUE",1,37,5
"427",5.5,24.6201938253052,10,"FALSE","FALSE","TRUE",1,35,11.78
"428",5.5,24.6201938253052,10,"FALSE","FALSE","TRUE",1,39,8.83
"429",5.5,24.6201938253052,10,"FALSE","FALSE","TRUE",1,36,11.89
"430",5.5,9.52627944162882,10,"FALSE","FALSE","TRUE",1,34,11.48
"431",5.5,9.52627944162882,10,"FALSE","FALSE","TRUE",1,37,10.16
"432",5.5,9.52627944162882,10,"FALSE","FALSE","TRUE",0,41,8.75
"433",2.39414100327968,8.86326977710987,10,"FALSE","FALSE","FALSE",0,34,-31.41
"434",2.39414100327968,8.86326977710987,10,"FALSE","FALSE","FALSE",0,20,4.29
"435",2.39414100327968,8.86326977710987,10,"FALSE","FALSE","FALSE",0,21,3.35
"436",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",0,20,4.6
"437",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",0,23,1.79
"438",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",0,29,1.21
"439",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",0,18,0.15
"440",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",0,34,2.21
"441",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",0,14,-0.53
"442",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",0,13,-2.92
"443",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",0,10,-1.36
"444",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",0,11,-3.68
"445",15.3208888623796,12.8557521937308,10,"FALSE","FALSE","FALSE",0,32,-23.41
"446",15.3208888623796,12.8557521937308,10,"FALSE","FALSE","FALSE",0,29,-0.11
"447",15.3208888623796,12.8557521937308,10,"FALSE","FALSE","FALSE",0,33,-2.79
"448",11.8176930361465,2.08377813200316,10,"FALSE","FALSE","FALSE",0,35,1.91
"449",11.8176930361465,2.08377813200316,10,"FALSE","FALSE","FALSE",0,36,0.31
"450",11.8176930361465,2.08377813200316,10,"FALSE","FALSE","FALSE",0,35,0.79
"451",16.0869333054985,13.4985398034173,10,"FALSE","FALSE","FALSE",0,35,1.26
"452",16.0869333054985,13.4985398034173,10,"FALSE","FALSE","FALSE",0,37,3.78
"453",16.0869333054985,13.4985398034173,10,"FALSE","FALSE","FALSE",0,36,3.97
"454",11.8176930361465,2.08377813200316,10,"FALSE","FALSE","FALSE",0,33,3.69
"455",11.8176930361465,2.08377813200316,10,"FALSE","FALSE","FALSE",0,36,3.43
"456",11.8176930361465,2.08377813200316,10,"FALSE","FALSE","FALSE",0,39,1.33
"457",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",0,39,-38.65
"458",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",0,34,-17.71
"459",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",0,38,1.43
"460",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",0,37,2.76
"461",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",0,37,0.49
"462",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",0,35,6.58
"463",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",0,38,7.85
"464",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",0,38,6.08
"465",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",0,35,1.68
"466",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",0,34,-0.89
"467",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",0,38,3.19
"468",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",0,39,-0.47
"469",5.36231110183285,5.63815572471545,10,"FALSE","FALSE","FALSE",0,39,-16
"470",5.36231110183285,5.63815572471545,10,"FALSE","FALSE","FALSE",0,34,-24.18
"471",5.36231110183285,5.63815572471545,10,"FALSE","FALSE","FALSE",0,38,1.21
"472",5.36231110183285,4.49951326780577,10,"FALSE","FALSE","FALSE",0,35,1.6
"473",5.36231110183285,4.49951326780577,10,"FALSE","FALSE","FALSE",0,37,1.81
"474",5.36231110183285,4.49951326780577,10,"FALSE","FALSE","FALSE",0,36,3.58
"475",6.89365427108546,4.49951326780577,10,"FALSE","FALSE","FALSE",0,37,2.69
"476",6.89365427108546,4.49951326780577,10,"FALSE","FALSE","FALSE",0,38,4.05
"477",6.89365427108546,4.49951326780577,10,"FALSE","FALSE","FALSE",0,34,4.03
"478",5.36231110183285,4.49951326780577,10,"FALSE","FALSE","FALSE",0,34,0.42
"479",5.36231110183285,4.49951326780577,10,"FALSE","FALSE","FALSE",0,37,3.41
"480",5.36231110183285,4.49951326780577,10,"FALSE","FALSE","FALSE",0,38,1.51
"481",2.57115043874616,3.06417777247591,10,"FALSE","FALSE","FALSE",0,39,-58.45
"482",2.57115043874616,3.06417777247591,10,"FALSE","FALSE","FALSE",0,33,-24.56
"483",2.57115043874616,3.06417777247591,10,"FALSE","FALSE","FALSE",0,38,2.77
"487",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",0,37,2.84
"488",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",0,38,2.32
"489",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",0,34,3.17
"493",8.42648887430876,10.8328852831343,10,"FALSE","FALSE","FALSE",1,39,-13.71
"494",8.42648887430876,10.8328852831343,10,"FALSE","FALSE","FALSE",1,34,6
"495",8.42648887430876,10.8328852831343,10,"FALSE","FALSE","FALSE",1,38,4.92
"496",8.42648887430876,7.07066370655193,10,"FALSE","FALSE","FALSE",1,37,7.84
"497",8.42648887430876,7.07066370655193,10,"FALSE","FALSE","FALSE",1,37,11.81
"498",8.42648887430876,7.07066370655193,10,"FALSE","FALSE","FALSE",1,36,10.09
"499",8.42648887430876,9.19253331742774,5,"FALSE","FALSE","TRUE",1,38,8.87
"500",8.42648887430876,9.19253331742774,5,"FALSE","FALSE","TRUE",1,38,8.19
"501",8.42648887430876,9.19253331742774,5,"FALSE","FALSE","TRUE",1,35,5.94
"502",8.42648887430876,7.07066370655193,10,"FALSE","FALSE","FALSE",1,34,5.48
"503",8.42648887430876,7.07066370655193,10,"FALSE","FALSE","FALSE",1,38,8.37
"504",8.42648887430876,7.07066370655193,10,"FALSE","FALSE","FALSE",1,39,8.28
"505",24.6201938253052,6,10,"FALSE","FALSE","FALSE",0,39,4.24
"506",24.6201938253052,6,10,"FALSE","FALSE","FALSE",0,34,-24.29
"507",24.6201938253052,6,10,"FALSE","FALSE","FALSE",0,38,2.1
"508",24.6201938253052,4.34120444167326,10,"FALSE","FALSE","FALSE",0,37,3.67
"509",24.6201938253052,4.34120444167326,10,"FALSE","FALSE","FALSE",0,37,5.65
"510",24.6201938253052,4.34120444167326,10,"FALSE","FALSE","FALSE",0,36,5.18
"511",24.6201938253052,4.34120444167326,10,"FALSE","FALSE","FALSE",0,38,1.29
"512",24.6201938253052,4.34120444167326,10,"FALSE","FALSE","FALSE",0,38,6.92
"513",24.6201938253052,4.34120444167326,10,"FALSE","FALSE","FALSE",0,35,8.54
"514",24.6201938253052,4.34120444167326,10,"FALSE","FALSE","FALSE",0,34,2.81
"515",24.6201938253052,4.34120444167326,10,"FALSE","FALSE","FALSE",0,37,4.73
"516",24.6201938253052,4.34120444167326,10,"FALSE","FALSE","FALSE",0,39,2.39
"517",20.6809628132564,5,10,"FALSE","FALSE","FALSE",0,32,-22.79
"518",20.6809628132564,5,10,"FALSE","FALSE","FALSE",0,22,-2.27
"519",20.6809628132564,5,10,"FALSE","FALSE","FALSE",0,20,-1.52
"520",20.6809628132564,3.64661173100554,10,"FALSE","FALSE","FALSE",0,21,-0.56
"521",20.6809628132564,3.64661173100554,10,"FALSE","FALSE","FALSE",0,21,-14.95
"522",20.6809628132564,3.64661173100554,10,"FALSE","FALSE","FALSE",0,27,-10.45
"523",20.6809628132564,6.92820323027551,10,"FALSE","FALSE","FALSE",0,20,-4
"524",20.6809628132564,6.92820323027551,10,"FALSE","FALSE","FALSE",0,33,3.15
"525",20.6809628132564,6.92820323027551,10,"FALSE","FALSE","FALSE",0,10,-4.6
"526",20.6809628132564,3.64661173100554,10,"FALSE","FALSE","FALSE",0,14,-17.13
"527",20.6809628132564,3.64661173100554,10,"FALSE","FALSE","FALSE",0,11,-11.18
"528",20.6809628132564,3.64661173100554,10,"FALSE","FALSE","FALSE",0,11,-0.73
"529",1.91012995433623,10.8328852831343,10,"FALSE","FALSE","FALSE",0,31,-22.68
"530",1.91012995433623,10.8328852831343,10,"FALSE","FALSE","FALSE",0,30,2.1
"531",1.91012995433623,10.8328852831343,10,"FALSE","FALSE","FALSE",0,32,5.16
"532",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",0,34,7.66
"533",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",0,35,19.03
"534",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",1,35,32.08
"535",21.4492444073314,17.9980530712231,10,"FALSE","FALSE","FALSE",1,36,20.95
"536",21.4492444073314,17.9980530712231,10,"FALSE","FALSE","FALSE",1,36,8.55
"537",21.4492444073314,17.9980530712231,10,"FALSE","FALSE","FALSE",1,36,15.62
"538",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",1,33,10.06
"539",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",1,36,10.39
"540",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",1,39,12.15
"541",28.1907786235772,10.2606042997701,10,"FALSE","FALSE","FALSE",0,39,2.54
"542",28.1907786235772,10.2606042997701,10,"FALSE","FALSE","FALSE",0,34,1.83
"543",28.1907786235772,10.2606042997701,10,"FALSE","FALSE","FALSE",0,38,3.08
"544",28.1907786235772,10.2606042997701,10,"FALSE","FALSE","FALSE",0,37,4.08
"545",28.1907786235772,10.2606042997701,10,"FALSE","FALSE","FALSE",0,37,4.9
"546",28.1907786235772,10.2606042997701,10,"FALSE","FALSE","FALSE",0,36,10.03
"547",28.1907786235772,13.7887999761416,10,"FALSE","FALSE","FALSE",0,38,5.89
"548",28.1907786235772,13.7887999761416,10,"FALSE","FALSE","FALSE",0,38,10.85
"549",28.1907786235772,13.7887999761416,10,"FALSE","FALSE","FALSE",0,35,16.89
"550",28.1907786235772,10.2606042997701,10,"FALSE","FALSE","FALSE",0,34,8.82
"551",28.1907786235772,10.2606042997701,10,"FALSE","FALSE","FALSE",0,38,6.9
"552",28.1907786235772,10.2606042997701,10,"FALSE","FALSE","FALSE",0,39,2.69
"553",23.4923155196477,18.7938524157182,6,"TRUE","FALSE","TRUE",1,39,-49.72
"554",23.4923155196477,18.7938524157182,6,"TRUE","FALSE","TRUE",1,34,6.66
"555",23.4923155196477,18.7938524157182,6,"TRUE","FALSE","TRUE",1,38,4.78
"556",6.84040286651337,18.7938524157182,10,"FALSE","FALSE","FALSE",1,35,3.46
"557",6.84040286651337,18.7938524157182,10,"FALSE","FALSE","FALSE",1,37,3.36
"558",6.84040286651337,18.7938524157182,10,"FALSE","FALSE","FALSE",1,36,3.97
"559",26.3113933820054,18.7938524157182,10,"FALSE","FALSE","FALSE",1,38,4.05
"560",26.3113933820054,18.7938524157182,10,"FALSE","FALSE","FALSE",1,38,5.49
"561",26.3113933820054,18.7938524157182,10,"FALSE","FALSE","FALSE",1,34,3.29
"562",6.84040286651337,18.7938524157182,10,"FALSE","FALSE","FALSE",1,34,1.39
"563",6.84040286651337,18.7938524157182,10,"FALSE","FALSE","FALSE",0,37,3.65
"564",6.84040286651337,18.7938524157182,10,"FALSE","FALSE","FALSE",0,38,3.38
"565",24.4320081404336,8.89252372646739,10,"FALSE","FALSE","FALSE",0,39,4.2
"566",24.4320081404336,8.89252372646739,10,"FALSE","FALSE","FALSE",0,34,-74.91
"567",24.4320081404336,8.89252372646739,10,"FALSE","FALSE","FALSE",0,38,1.24
"568",24.4320081404336,8.89252372646739,10,"FALSE","FALSE","FALSE",0,35,1.44
"569",24.4320081404336,8.89252372646739,10,"FALSE","FALSE","FALSE",0,37,0.27
"570",24.4320081404336,8.89252372646739,10,"FALSE","FALSE","FALSE",0,36,3.92
"571",24.4320081404336,8.89252372646739,10,"FALSE","FALSE","FALSE",0,38,0.82
"572",24.4320081404336,8.89252372646739,10,"FALSE","FALSE","FALSE",0,38,4.16
"573",24.4320081404336,8.89252372646739,10,"FALSE","FALSE","FALSE",0,34,3.62
"574",24.4320081404336,8.89252372646739,10,"FALSE","FALSE","FALSE",0,34,0.79
"575",24.4320081404336,8.89252372646739,10,"FALSE","FALSE","FALSE",0,37,4.73
"576",24.4320081404336,8.89252372646739,10,"FALSE","FALSE","FALSE",0,39,-0.62
"577",9.84807753012208,14.7224318643355,10,"FALSE","FALSE","FALSE",0,39,-38.25
"578",9.84807753012208,14.7224318643355,10,"FALSE","FALSE","FALSE",0,34,2.71
"579",9.84807753012208,14.7224318643355,10,"FALSE","FALSE","FALSE",0,38,1.63
"580",9.84807753012208,1.7364817766693,10,"FALSE","FALSE","FALSE",0,37,3.17
"581",9.84807753012208,1.7364817766693,10,"FALSE","FALSE","FALSE",0,37,3.78
"582",9.84807753012208,1.7364817766693,10,"FALSE","FALSE","FALSE",0,36,4.63
"583",14.1413274131039,16.8529777486175,10,"FALSE","FALSE","FALSE",0,38,3.92
"584",14.1413274131039,16.8529777486175,10,"FALSE","FALSE","FALSE",0,38,5.71
"585",14.1413274131039,16.8529777486175,10,"FALSE","FALSE","FALSE",0,35,7.15
"586",9.84807753012208,1.7364817766693,10,"FALSE","FALSE","FALSE",0,34,3.5
"587",9.84807753012208,1.7364817766693,10,"FALSE","FALSE","FALSE",0,38,3.95
"588",9.84807753012208,1.7364817766693,10,"FALSE","FALSE","FALSE",0,39,1.15
"589",7,12.1243556529821,10,"FALSE","FALSE","FALSE",0,39,-20.17
"590",7,12.1243556529821,10,"FALSE","FALSE","FALSE",0,34,1.41
"591",7,12.1243556529821,10,"FALSE","FALSE","FALSE",0,38,1.62
"592",7,12.1243556529821,10,"FALSE","FALSE","FALSE",0,37,1.53
"593",7,12.1243556529821,10,"FALSE","FALSE","FALSE",0,37,3.79
"594",7,12.1243556529821,10,"FALSE","FALSE","FALSE",0,36,5.4
"595",7,12.1243556529821,10,"FALSE","FALSE","FALSE",0,38,3.21
"596",7,12.1243556529821,10,"FALSE","FALSE","FALSE",0,38,8.16
"597",7,12.1243556529821,10,"FALSE","FALSE","FALSE",0,35,7.71
"598",7,12.1243556529821,10,"FALSE","FALSE","FALSE",0,34,6.53
"599",7,12.1243556529821,10,"FALSE","FALSE","FALSE",0,38,4.55
"600",7,12.1243556529821,10,"FALSE","FALSE","FALSE",0,39,1.72
"601",2.39414100327968,6.57784834550136,10,"FALSE","FALSE","FALSE",0,26,0.17
"602",2.39414100327968,6.57784834550136,10,"FALSE","FALSE","FALSE",0,18,1.05
"603",2.39414100327968,6.57784834550136,10,"FALSE","FALSE","FALSE",0,14,0.45
"604",2.39414100327968,6.57784834550136,10,"FALSE","FALSE","FALSE",0,15,1.48
"605",2.39414100327968,6.57784834550136,10,"FALSE","FALSE","FALSE",0,14,1.42
"606",2.39414100327968,6.57784834550136,10,"FALSE","FALSE","FALSE",0,20,-1.67
"607",2.39414100327968,6.57784834550136,10,"FALSE","FALSE","FALSE",0,14,2.1
"608",2.39414100327968,6.57784834550136,10,"FALSE","FALSE","FALSE",0,23,4.67
"609",2.39414100327968,6.57784834550136,10,"FALSE","FALSE","FALSE",0,5,2.1
"610",2.39414100327968,6.57784834550136,10,"FALSE","FALSE","FALSE",0,10,1.23
"611",2.39414100327968,6.57784834550136,10,"FALSE","FALSE","FALSE",0,8,-0.82
"612",2.39414100327968,6.57784834550136,10,"FALSE","FALSE","FALSE",0,10,-2.45
"613",4.59626665871387,3.85672565811924,6,"FALSE","FALSE","FALSE",0,25,9.57
"614",4.59626665871387,3.85672565811924,6,"FALSE","FALSE","FALSE",0,25,6.39
"615",4.59626665871387,3.85672565811924,6,"FALSE","FALSE","FALSE",0,26,2.33
"616",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,30,4.14
"617",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,29,7.94
"618",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,29,23.94
"619",4.59626665871387,3.85672565811924,6,"FALSE","FALSE","FALSE",1,34,10.06
"620",4.59626665871387,3.85672565811924,6,"FALSE","FALSE","FALSE",1,35,6.76
"621",4.59626665871387,3.85672565811924,6,"FALSE","FALSE","FALSE",1,32,9.71
"622",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",1,33,4.18
"623",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",1,30,14.85
"624",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",1,36,12.28
"625",10,17.3205080756888,0.5,"FALSE","FALSE","FALSE",0,39,-25.76
"626",10,17.3205080756888,0.5,"FALSE","FALSE","FALSE",0,34,3.28
"627",10,17.3205080756888,0.5,"FALSE","FALSE","FALSE",0,38,-1.89
"628",7.79422863405995,4.5,0.5,"FALSE","FALSE","FALSE",0,37,2.13
"629",7.79422863405995,4.5,0.5,"FALSE","FALSE","FALSE",0,37,5.33
"630",7.79422863405995,4.5,0.5,"FALSE","FALSE","FALSE",0,36,6.26
"631",18.3850666348555,15.4269026324769,0.5,"FALSE","FALSE","FALSE",0,38,1.56
"632",18.3850666348555,15.4269026324769,0.5,"FALSE","FALSE","FALSE",0,38,5.68
"633",18.3850666348555,15.4269026324769,0.5,"FALSE","FALSE","FALSE",0,35,4.54
"634",7.79422863405995,4.5,0.5,"FALSE","FALSE","FALSE",0,34,3.77
"635",7.79422863405995,4.5,0.5,"FALSE","FALSE","FALSE",0,38,7.63
"636",7.79422863405995,4.5,0.5,"FALSE","FALSE","FALSE",0,39,0.93
"637",30.5290403433784,13.7887999761416,10,"FALSE","FALSE","FALSE",0,39,-15.21
"638",30.5290403433784,13.7887999761416,10,"FALSE","FALSE","FALSE",0,34,9.12
"639",30.5290403433784,13.7887999761416,10,"FALSE","FALSE","FALSE",0,37,8
"640",11.5701769743577,13.7887999761416,10,"FALSE","FALSE","FALSE",0,35,5.63
"641",11.5701769743577,13.7887999761416,10,"FALSE","FALSE","FALSE",0,37,7.45
